location_id,occupied_slot,waiting_to_be_charged,estimated_time_to_charge,station_id
24,"['faf616f7-4e7f-40df-a848-14173824a953', '44cc0937-a836-4f82-8eb2-31c8db95628d', 0, '3b714cf9-d2d3-4f8c-9d16-154608cfde99', 'bf321dd6-d02c-42d2-bcfc-eacf9963da40']",[],"[np.float64(280.6803685317658), np.float64(159.91797651957742), 0, np.float64(10.244342058456937), np.float64(71.38536557838233)]",fdb743ce-9f67-4d19-82bf-d353ab7a9f5a
16,"['290a994d-c58f-4ea6-af41-6b21525b939c', 'ebb305e7-8a94-413d-adc2-8e3af21cf638', 0, 0, 0]",[],"[np.float64(129.50474093325386), np.float64(239.96153627376253), 0, 0, 0]",aaffb4e8-aaad-4c91-8bfe-dc3f23bec154
198,"['ae6069b7-0c3f-4043-8dd5-f527378ac3d3', 'b567f009-5d5f-4c30-a52c-ce7bec0853b9', 'a95fe480-e3ee-4aa2-a973-4f153af373ac', '25cbd0aa-8c62-4a23-b0e3-8acb2cd4026d', 'f8ef3bff-a0fb-46fb-ace6-50d28de258e0']",[],"[np.float64(36.39766735679365), np.float64(65.02664127380325), np.float64(144.27375094219846), np.float64(143.85249931100944), np.float64(166.6550598221208)]",a548daec-d6c1-41b4-9fd7-96b3bd4bf559
97,"['48dc2614-111f-4e45-83ef-39f3b5879979', 0, '137549dd-c135-46bb-b9b6-deb40ef2700a', 0, 0]",[],"[np.float64(255.06706298646455), 0, np.float64(31.325005939265736), 0, 0]",5a874687-fe3e-4563-975b-83b1e2b4e50b
174,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",b4fc748a-30b6-4cb7-8ff8-9eb430aa7fec
97,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c891aaa7-9d5c-4553-beef-e4cd50e1f12e
53,"[0, 0, 0, '5ba83d15-1b74-4467-b048-95e0c485e7f6', 0]",[],"[0, 0, 0, np.float64(104.7884479349473), 0]",bd5dea36-9d42-40f6-833e-49afb24ebdbc
216,"['7528a6e5-6d33-4322-a65e-df5b2fe1f15e', 'c1715de5-1a8b-47fa-928e-06f3dbe0cd0a', 0, 0, 0]",[],"[np.float64(39.09334959021436), np.float64(59.57741308803827), 0, 0, 0]",d7b4f200-45a7-47e6-88dc-989b2ba23af7
43,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ae8b6cad-ee4e-4761-8f95-1e545e438a6f
164,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",22a9e03b-2849-4f17-b2dd-d9cfb4035888
32,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",38212da9-8c3b-41af-be05-7d9bdbc8e352
57,"['f4d3e1a6-0aa6-45d8-a760-b9dcc04a6e11', 0, 0, 0, 0]",[],"[np.float64(194.62135705480762), 0, 0, 0, 0]",a2bf1f1c-51f8-4a46-ba32-eb2198b26b53
236,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",41584ac7-8286-4d59-92a5-92c0706b962b
78,"[0, '1bb76ee1-4f9e-42d9-9d48-914015efef0d', 0, 0, 0]",[],"[0, np.float64(85.78886383432689), 0, 0, 0]",efb11c9e-7c1e-4d63-9cff-a77a03f0ea1a
200,"['1ff5047c-9dc9-4d1b-a7a0-9d1ab7d20b12', '1764b5fc-ab3c-4b70-8ef1-6644767de920', 'c697aa1b-bbf1-4402-81de-ea6dd06b5ec1', '1fdf8929-8408-4ed8-8e90-ba8216561ad8', '065ca688-934e-476a-9218-9ca8115f78e0']",[],"[np.float64(96.16590798451611), np.float64(23.21192691058411), np.float64(24.904115012114232), np.float64(53.368751588196545), np.float64(51.46984396807272)]",c0c000ef-8897-4228-b9ba-6566ebefef6c
79,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",6f7cfe25-9430-456d-a51d-15f346823fe3
184,"['d0a953eb-2f31-4660-a770-6cc86d00626d', 'dbbaa771-d861-4163-9c83-96880fc2b7c4', 0, '6bef58ac-d88f-47c3-9994-276e33e9281b', 0]",[],"[np.float64(56.91673546540056), np.float64(237.44910646307875), 0, np.float64(148.4648927139888), 0]",7a67e89a-cf1a-4f74-bee2-cda6b56990f3
115,"['3f14d4b6-8bd0-4e7f-a252-f01b6f9bf48a', 0, 0, 0, 0]",[],"[np.float64(226.90388275859885), 0, 0, 0, 0]",33691edf-72fb-4d33-b976-64072e2d321f
40,"['8a2cb40a-4d64-4453-a6a3-796f565e6392', 0, 'f4e3548e-3550-418f-ac7b-092bf82103c4', '6c904e93-a470-4b66-b0f1-edf5523b7316', 0]",[],"[np.float64(194.49254321470778), 0, np.float64(81.83808459013795), np.float64(208.24042332750665), 0]",de8bd7a7-76ae-49a3-9914-3eeaff6387d8
76,"['6985261e-b6ba-4fc4-af0c-42d1e182ccd6', '22b7c742-667e-4e27-86a2-d48845d44d2c', '2121247a-7fc2-4d71-8480-4eecf7c22a6e', 0, 'ce90c187-b29e-4ef0-b171-0b4ead26d854']",[],"[np.float64(112.69414446701319), np.float64(231.65918346109441), np.float64(245.66913795068348), 0, np.float64(24.897812863749323)]",d7922f49-7213-4280-b306-3d35cc57f131
251,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",b3b65ba1-cef8-4597-beff-54967e6a545f
152,"['69090fa6-4146-4e9c-a84f-114c40afea07', '844cbfbf-4e30-4b68-96dd-08e16c910581', '08e0ecbf-367a-430a-8073-e11c26f4e642', '55f8bc57-10fd-4cad-b9f1-3cf05eb38436', '7f1922c2-a3a4-4c3b-acea-bc8623ac1f66']",[],"[np.float64(128.99606406144312), np.float64(187.4554644306573), np.float64(69.43907482910885), np.float64(159.8546899279431), np.float64(217.5850627690374)]",cc434d1f-4818-49d0-9036-ea79b1cfa318
1,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ec315084-264f-4ab9-9cd3-7355c4c538ad
193,"['d3792268-6673-42d3-aa79-5ce9b8e5d93a', 0, 0, 0, 0]",[],"[np.float64(233.7901377659511), 0, 0, 0, 0]",d537182d-7762-4690-9e29-434b3b8e1392
80,"['fb8dbd21-0265-42b5-9351-62fc7c50dd9b', '57e8c1e9-eca3-42b9-a143-5bee0f5af715', 'da51314a-c28d-484b-bbcc-e04f68a82df3', '7a4890e0-4c6e-40e6-9f97-74e55ad69e74', 0]",[],"[np.float64(45.60829743480886), np.float64(65.59009192660022), np.float64(167.00883272409726), np.float64(236.90341624846707), 0]",88d9772e-00de-423a-8fba-711bf9b82cf5
70,"['6f426544-f08a-4644-bb40-4c6caf5a7157', 'b0c3206a-9050-4126-9864-ae562901d807', 0, 0, 0]",[],"[np.float64(89.02895608568451), np.float64(235.34260958719875), 0, 0, 0]",dbba2fd8-c3ad-4881-aa13-901ddb3276f3
250,"['31802f9e-5bcc-4f5b-b165-430b528eba6f', 0, 0, 0, 0]",[],"[np.float64(185.6705109003057), 0, 0, 0, 0]",2cead618-6716-468c-a23e-15ecd56fbd4d
247,"[0, 'eee9fe39-0fc1-41f9-9431-342f6ae8f337', 0, '294cea54-088e-46d3-af01-eaee060a5930', 0]",[],"[0, np.float64(109.28007256682358), 0, np.float64(148.76145927098358), 0]",01e70825-7bde-402e-bcd2-7f66a734299f
119,"['c0f8d4d8-fdca-4732-9842-4cba99484cc1', 'd714a886-41bc-4f68-aeef-3b70089a53a6', 'a5130dbc-9f37-4828-a8e9-b460a162a3ce', 0, 0]",[],"[np.float64(223.44484199392636), np.float64(11.371782360512384), np.float64(247.5289570145909), 0, 0]",0ff14eff-234b-41d6-95af-8718ea05049d
22,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",127a8fe6-5c45-492b-b999-16059a1a00ec
191,"['25011762-3409-4af2-8d35-b5ac53fb3876', 0, 0, 0, 0]",[],"[np.float64(132.5860536469256), 0, 0, 0, 0]",72d683d0-bc04-415b-86ac-887eea035799
152,"['b971b5c7-052e-422e-9a40-b905cf42911f', '1bc0645f-c168-4b91-8a86-3f82a5f7f435', 0, 0, 0]",[],"[np.float64(270.9404139130458), np.float64(265.49714598401226), 0, 0, 0]",2737267b-e095-4aad-bfd3-4ae594697c5f
55,"['c1f74367-b3ca-4636-bdd1-fd0723d50f3b', '92e41025-a9ed-46f5-a4af-8ba572d09756', 0, 0, 0]",[],"[np.float64(12.107045184740741), np.float64(95.05466716410496), 0, 0, 0]",8ced8b20-06dc-4f69-b96e-1af1fb8a1ad4
211,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",cb454533-28cd-4fa6-b3e7-36cf1009fd09
128,"[0, 'd17a4c5e-c7b2-4d9d-85c5-75e765cb7e7b', 0, '960691c3-c239-4157-bd2d-125b1c588ccf', '2fb33076-21a2-4ae2-b9e0-67b851e95044']",[],"[0, np.float64(251.7618924961339), 0, np.float64(24.875841362498647), np.float64(37.52248487058404)]",99d6f23d-0e3e-4b0a-94d4-21c1caf80323
221,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",3c9e39e9-b8cc-4c83-ade5-43ab7ef6737a
30,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",2edd8d13-3a6b-455c-a2f9-99952fcb9758
247,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",41e67f3c-52be-4670-9eeb-a5ebdd60605d
143,"['b9bd444b-e5fe-4192-bd0b-e9aef06c1d0b', 'd54b53db-2344-43ed-ba29-93e662b6704d', '7ebca4ee-5cbe-448e-bdc6-cc84b63bd1c0', '0c33aca6-5c15-4434-8872-779dc2d8bbd0', '02b82cc7-7dca-40cc-bb9a-d41eeb17eec4']",[],"[np.float64(95.98358146068657), np.float64(253.906350401243), np.float64(37.48129015625085), np.float64(67.23261098094304), np.float64(202.16346637314973)]",861f596c-2e14-4be7-8afe-db1cbadefaa9
245,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",8848251b-6a7f-40d3-acba-3a326b28da22
41,"[0, 'ced78c87-6bbd-48a4-a16a-b9531665719c', '76a34883-cc25-414b-baca-412e5eb58958', '384ad1e8-e631-4d5c-8e1c-c08454d69402', 0]",[],"[0, np.float64(113.08998861194857), np.float64(249.09895827000588), np.float64(260.1137978534222), 0]",ed62277a-2b40-4c89-9d67-ae1db4792920
216,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",91961418-48ab-4586-8a52-b8197e2474e3
142,"['76758d46-e0e4-4776-be78-661dd1020b93', '9750c210-e0e9-4ea4-925f-3881afdd42dc', 'b409c158-139a-41b8-b0e1-03373deb3d01', 0, 0]",[],"[np.float64(291.39017079626944), np.float64(9.706552324311417), np.float64(177.77770047922277), 0, 0]",5bf11135-70fd-482a-825b-6b66bdff1942
193,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",79d79591-ac8e-4539-8531-e847d35e02e1
4,"['8fe8d3fc-9a97-400c-97ee-024e97a83063', '2cf67884-2f80-4073-9043-2af99c986639', 'd1602e6d-5396-4714-be0c-fe93484b8cbc', 0, 'aba3b4a5-6272-422b-aeb1-cdbb7eae2c60']",[],"[np.float64(279.94109137925176), np.float64(7.416564444438109), np.float64(100.07348156896583), 0, np.float64(130.0140200607139)]",2f7f81b9-52b9-48b0-9086-80848e82dd72
260,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ad98bb0f-7efc-4e90-8909-126ea2f0eca7
226,"['a5e39f77-c2e0-429b-8abf-91ea79699bc2', '1eaf6189-01bc-47d5-b356-8616393bb282', 'c8662042-43ec-4185-81cd-078e46b6ee81', 0, 0]",[],"[np.float64(57.53795118915511), np.float64(74.66327820650835), np.float64(95.4526695864781), 0, 0]",02625da9-f751-45b2-9ab0-5f17f04b2f65
224,"[0, 0, '820bff5b-2a81-432a-b12e-234608f0a10c', '04b4e955-2249-4285-ad01-0eb891adeb59', '600cb00f-bc5b-4f14-901c-4d5afba7324b']",[],"[0, 0, np.float64(4.268088734417518), np.float64(92.38650490757573), np.float64(141.92455761948287)]",ef428924-1e26-4f8b-ac7b-f767505331d8
79,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",14017371-7d20-4e8c-a543-80c1445d0e4e
221,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",37ffb3cc-b613-44aa-bfe3-3260730824ac
195,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",e0ba2165-1a57-4ad5-8d2e-c04015c0b710
4,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9f1ac2b6-6704-46ae-bbd8-8741e09011b6
58,"['7e8c2c30-61fe-416a-8cd7-595ae605505f', '06a48b00-aff0-44c9-b096-ef856be08ecf', 0, 0, 0]",[],"[np.float64(37.84577795849066), np.float64(200.08785299319777), 0, 0, 0]",70b3439e-6e2c-44f1-969a-2699511cef59
63,"['eb0e2a8f-82bd-4238-91e0-3633317a85fd', 0, 0, 0, 0]",[],"[np.float64(218.8112625973325), 0, 0, 0, 0]",b845a98c-8ee0-4501-b654-1fc74b89edd8
61,"[0, '3f2ea680-d80f-4a45-8cf9-ee744c939e8f', '3baf2c73-5b1b-4e7f-b362-76f464ae9731', 0, 0]",[],"[0, np.float64(192.50125791900794), np.float64(62.86931422410896), 0, 0]",18692eb6-587a-4385-b494-1856509c4712
78,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",cfbd1aff-22c7-4bd1-b251-5b94c0732fe6
41,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",e3542ded-bf4c-4529-b9e7-ace47686dc68
185,"[0, 0, 'a29e1814-3bd1-4723-9d9b-164567de4370', 0, 0]",[],"[0, 0, np.float64(63.375144174822736), 0, 0]",e6815772-a7da-4004-85db-7cf195c7e453
53,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ae616e38-6241-424e-97a6-2838af0ff85c
214,"['522ae003-e83f-4ef8-a796-0e7b4711c796', 0, 0, 0, 0]",[],"[np.float64(77.38523909959343), 0, 0, 0, 0]",06eef172-6a02-4a03-af96-feb7222e5f1a
263,"[0, '3d791f22-f208-42c1-a0aa-aaaa1e696eed', '90ccf754-57ef-4842-9fb3-4d6690dbcddb', '11be7f71-d18b-4597-b194-d5c1baeca488', 'dde5ab12-3ede-4660-b26c-94c985e48c2c']",[],"[0, np.float64(53.58430953361187), np.float64(60.53403927813861), np.float64(134.33703741596358), np.float64(156.87173716263402)]",601a4195-1ea5-48af-8f84-dbe145afbfeb
143,"['0e6fb826-cb04-4d93-b2d0-3683b155841c', 0, 0, 0, 0]",[],"[np.float64(257.0524192384963), 0, 0, 0, 0]",8f43d7a3-8191-4fea-a53e-e26256a9345d
139,"['3a173aed-fc0e-4673-8d0a-eb69790280d9', 0, 0, 0, 0]",[],"[np.float64(102.77202882396892), 0, 0, 0, 0]",a7074314-ff92-4c46-9884-441cb98640fc
8,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",12c8ad53-5770-4e49-aefc-6adb438dc89d
16,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",55ef951e-2a38-4f13-96c9-3f7bf5b63636
6,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",cd593260-1439-47da-890c-3e0bb3963b39
16,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",1e325a76-fb61-491b-bdd3-70ce7ba4d06d
17,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",8d96dc22-38d6-4aa5-9f52-12974d15a4ac
11,"['9e6dee2d-a9c4-4e48-98fb-6efe7b43164a', 0, 0, 0, 0]",[],"[np.float64(176.33565597376165), 0, 0, 0, 0]",50cb5ccd-a910-444c-a5e3-88eeb9444624
246,"[0, '1996e90d-fb86-40a4-9aaa-20b7efb8e033', 0, 0, 0]",[],"[0, np.float64(170.40751289710064), 0, 0, 0]",4535754f-ec47-47da-8a58-e268773dae89
243,"['b78d0273-9a49-4073-9fcd-08fa98ab7e0a', 0, 'af8c65db-938a-40e4-b7e3-83a4ebf4a280', '09a3f7fd-d7e1-4776-b85e-c7d244c936c5', 0]",[],"[np.float64(2.4152907341090213), 0, np.float64(21.345105419982815), np.float64(122.45675500368733), 0]",d80a1c99-dbfa-429f-94e9-5ddeae11e41e
197,"['dba81485-bfae-48e1-b5ea-3fa265e90c95', '8c7f1d0e-7ec3-4eed-be4c-8136e1cc5a01', 'eee81584-6e18-4702-8701-e48650919cea', 0, 0]",[],"[np.float64(189.14517006669402), np.float64(5.790370220685361), np.float64(12.321304403569627), 0, 0]",56f52bc5-a388-433e-95c2-89553c1af195
107,"['2e5c1cda-9637-4e8e-a9d5-1002c511f402', 0, 0, 0, 0]",[],"[np.float64(164.25880171332938), 0, 0, 0, 0]",8091071f-e9a9-47fc-b8b8-03d5b87e029c
192,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",bac138c9-5dba-4a36-9722-690b25cea6bf
243,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",27c21943-d932-4f3a-a124-7884d981de17
141,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",767ed062-21e8-4b7d-8c1a-42e387c86ac5
188,"['20aa1351-ba9b-446a-96d5-f97721ed4e64', '99c0aff6-c313-43ec-bd2b-d09d14c80b66', '2364256c-a13e-47e7-afba-dbf18b5256a3', 'f6b7c2d3-a2a5-4c5b-8659-67f1e8e2ce17', 0]",[],"[np.float64(132.17431710198375), np.float64(177.2131945073673), np.float64(189.6228890355223), np.float64(249.75728590387072), 0]",36d8aa93-f338-43eb-ba1a-21f05d4d6c98
223,"['d25beb10-a4de-4699-91de-422fe72e35d2', '6277e5c8-e26c-407b-9a97-9e9593d3f3c2', 0, 0, 0]",[],"[np.float64(63.37035616694146), np.float64(200.63362289229053), 0, 0, 0]",0eb63ee4-1d5c-4e6a-b627-6315e442279b
195,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",98e52f3d-9b63-47f1-a61a-02eff38fda74
169,"[0, '4b93e266-958f-4b86-bf91-70a27109c11e', 0, 0, 0]",[],"[0, np.float64(62.354787578294264), 0, 0, 0]",9f600593-d731-4c1e-bd4e-f26e9d4a9ae2
216,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",ee7ffe98-0176-403d-80f0-f237293440db
59,"['9dc25c48-f953-4dba-a8e9-8633ceb75291', '9f336a8e-d7c6-4179-abcc-fb0e6c3c94bd', '558fa52d-bc0c-4e84-8a58-f56b50c5785a', '859dfb20-9151-4120-bec2-42721977571a', 'dad9b1a5-a555-43e5-ba1b-1437889b005e']",[],"[np.float64(94.99737305305081), np.float64(281.6443479614337), np.float64(127.19575992787094), np.float64(184.6355377937881), np.float64(216.37614380469688)]",b1dac39f-a557-4f27-b73b-255d4b55f3da
76,"['f560a83d-d592-407e-ae68-07086863141b', 'e121a0c3-2229-4fe7-959d-0674ae1a6248', '5216af2a-22cc-4012-a4cc-1b64a10b4bcd', 'd14e56a0-34c0-4747-aba6-754dda5b9be4', 'bb14b2d3-1ec3-47f3-a346-47e1cf55229d']",[],"[np.float64(63.24996782462259), np.float64(67.94854727082048), np.float64(79.45425980340107), np.float64(95.7757893246725), np.float64(123.01600192323423)]",82e974a7-b47d-448a-a06f-7ea05c5b5c27
4,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",88356ad1-975b-4806-a84e-bfbe6ad10258
244,"['dea7be07-6341-4766-a750-20dde023a8f5', 'aa20b4bf-61b7-4f73-b48f-7a6edd2f16c7', '4be9db5c-8eef-4900-80f5-ca385d963c96', '78d1fbac-1f31-4f61-a72c-01334a924a39', '8a13f841-6ea1-404a-b111-38f36b034a36']",[],"[np.float64(274.7021242124805), np.float64(40.64212299752808), np.float64(56.08153721223928), np.float64(150.16189326527024), np.float64(178.55287718495921)]",f18cd83e-a5d2-488f-9db0-ba705518d031
51,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",9648996b-2b42-4c56-97dd-0c244d0c7d0a
148,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",b76fece1-382d-45ca-b1bf-68b960894cd5
130,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",44789251-1d67-4875-865d-7a75368389aa
219,"[0, '6ea71008-6145-49d3-b051-9b07c9cbbe7c', 'c4ed1fe7-b104-4e98-8d1d-453758dcb7dd', '606e5541-6686-4fb6-92be-780a49c54012', 0]",[],"[0, np.float64(161.8930249039268), np.float64(202.1806861013269), np.float64(48.97456592564174), 0]",33935cf8-656a-40c2-85db-7e932b91b2f2
15,"['a268d229-c6a1-4e2f-9b98-4fad8b3e5c4b', 0, 0, 0, 0]",[],"[np.float64(33.667789789518224), 0, 0, 0, 0]",4a499ed3-3fff-4c2c-9b7b-2b282a91daf3
223,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",03347c91-f0c2-41e7-86d2-45357f461f49
77,"['e6fc12fb-4c1e-4663-9b34-1818632f872d', 0, 0, 0, 0]",[],"[np.float64(50.957686739385), 0, 0, 0, 0]",b2f66bd4-385f-4529-a7b1-e96f16c91e95
189,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",35fcc813-4dfa-4259-84a3-7f1dfdd153d5
200,"['e7a7926a-7c90-4e45-9284-3df1d6e25596', '4ec3251a-5c58-4afd-9925-1183ad6717c5', 0, 0, 0]",[],"[np.float64(97.91956124267799), np.float64(108.6824319120019), 0, 0, 0]",f63e5bb4-5549-410f-8b1e-638dfba5964d
199,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",611cc253-3a79-4fd5-ab75-a992b269eed3
255,"['10b0724d-5baa-4aeb-ac8e-46f62113910d', '76f83eb0-7ba1-47a4-99f8-1599f3b2376d', '3dea8113-3e94-4edb-bf71-0182f64043dc', 'b688bacd-ed99-4ffd-99c0-b10104ebbe61', '4b11e577-47aa-4ae3-8f61-f745705d6ce2']",[],"[np.float64(13.711348681540983), np.float64(78.67147036140219), np.float64(87.22243690002014), np.float64(109.54595671479643), np.float64(114.91972604917999)]",7f3cbe03-1611-43a4-aed4-64ca8ac34d38
61,"[0, '205b84b2-c301-490f-b819-db3a75aba98a', '2079b3f7-68c2-400f-8ce9-9cb4b09e11ef', 0, 0]",[],"[0, np.float64(2.5011671894617393), np.float64(97.32325398936644), 0, 0]",af3d7129-e259-4ec6-ac35-0994119d044e
117,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",c3bd4977-b34f-400e-83a2-b497297e9e0a
145,"['55586726-53d6-4cae-8d44-ad90548ad65b', '6d4f1926-4596-437c-9cdf-bb7aa5264b33', 'e2995486-34ce-4122-8aa1-1b4456800273', '33d98aee-b42f-4202-87c0-59db04bed222', 'a9a34a32-61af-4a3d-99b0-fdf61ef01860']",[],"[np.float64(227.58695551308114), np.float64(21.236855185382183), np.float64(233.8047145533798), np.float64(258.31790403365557), np.float64(53.37220286823006)]",d0d8c46c-3d03-4106-846c-39a97e8da2ab
165,"[0, '9fae3373-6abf-462f-989a-bc2036992ffb', 0, 0, 0]",[],"[0, np.float64(108.68427491379387), 0, 0, 0]",20ab5c3e-c180-462b-8530-f53e94d6cea3
49,"['6d2fc7cb-902b-4b1e-97cd-dfc9bcc15c16', '89c4d082-5dfe-4bbc-b959-0b083fb081ed', '20c4b383-c0d6-46ea-82dc-81a88dd58a3d', 'd65e1574-8320-4cf5-816a-d5e69138b775', '15a645da-b234-4ffc-9005-cdb78936686f']",[],"[np.float64(58.549490935989326), np.float64(267.52535112736985), np.float64(115.16433740579163), np.float64(127.33085894006095), np.float64(139.9655257262571)]",0db4746b-a7cb-4d97-a99a-0645ac9fdb50
165,"[0, 0, 0, 0, 0]",[],"[0, 0, 0, 0, 0]",f55bc08f-c98c-46aa-beeb-1cfd33dd30fa
234,"[0, 0, 'fd0a753b-3af8-4e58-9c7b-8c8f73bd2f67', '9ac52c38-ac8a-4a23-8d39-5eea711b0bc4', 0]",[],"[0, 0, np.float64(65.15847512699668), np.float64(122.65380226452481), 0]",7559cb8b-0f20-49e9-b419-bf592fd5527a
69,"['b09d8e6a-81c0-4c00-92de-e95f576174d5', '8f9de91e-8e52-4fb2-806f-b6dd37fd98b6', 0, 0, 0]",[],"[np.float64(89.21018140898485), np.float64(253.92829114895966), 0, 0, 0]",cc224d8e-5254-4787-86e6-4f211d8caa87
207,"['ed563869-1bc1-4982-a92d-47add053655f', '498ead80-2519-431a-84cd-43e61462abe5', 'ead321df-44cc-4dd6-94a0-fdde91eba8b0', '851b3ab2-6145-418a-8824-d775a115dd5b', '24b89082-cb60-42d6-b6ef-02ae8b576bd2']",[],"[np.float64(99.02501178599243), np.float64(245.72015281730012), np.float64(39.71720945224473), np.float64(64.55904490334623), np.float64(163.15528287244751)]",4548be95-8196-453e-bd0b-0142085dde47
171,"['5f4fc586-71a9-42b1-93f1-8ad50a9e3725', '300be947-c836-4b8b-8017-3deaf29aecda', 0, 0, 0]",[],"[np.float64(175.22051645973792), np.float64(235.40260726796225), 0, 0, 0]",b4e1ff81-2fa7-4b87-a915-c977c3cb863a
196,"[0, '60c41128-74e7-4bba-9b71-67f667cbb4bc', 'bc04f04b-1fbf-4e28-b878-26dd084fc092', '77ebb20b-33f0-49a1-840d-b72cbe5ad17c', 0]",[],"[0, np.float64(187.195638567588), np.float64(182.00514933128733), np.float64(190.08351884105286), 0]",8c2252a0-2389-4438-9345-7ac7fb31bf63
